"PASSENGERS","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_STATE_ABR","DEST","DEST_STATE_ABR","YEAR","MONTH",
42.00,12945,"LEX","KY","GNV","FL",2020,1,
42.00,11953,"GNV","FL","LEX","KY",2020,1,
42.00,10781,"BTR","LA","IAH","TX",2020,1,
42.00,15304,"TPA","FL","DAL","TX",2020,1,
42.00,11540,"ELP","TX","IFP","AZ",2020,1,
42.00,10590,"IFP","AZ","SPS","TX",2020,1,
42.00,11066,"CMH","OH","BWI","MD",2020,1,
42.00,13871,"OMA","NE","PHL","PA",2020,1,
42.00,13244,"MEM","TN","TPA","FL",2020,1,
42.00,10781,"BTR","LA","AUS","TX",2020,1,
42.00,14100,"PHL","PA","OMA","NE",2020,1,
42.00,10693,"BNA","TN","FYV","AR",2020,1,
42.00,11027,"CKB","WV","STL","MO",2020,1,
42.00,14730,"SDF","KY","PIT","PA",2020,1,
42.00,14730,"SDF","KY","BWI","MD",2020,2,
42.00,12721,"KLN","AK","ADQ","AK",2020,1,
42.00,10170,"ADQ","AK","ORI","AK",2020,1,
42.00,14709,"SCC","AK","SCC","AK",2020,2,
42.00,10775,"BTI","AK","SCC","AK",2020,2,
42.00,13873,"OME","AK","KTS","AK",2020,2,
42.00,11775,"FSD","SD","DEN","CO",2020,3,
42.00,11042,"CLE","OH","MIA","FL",2020,3,
42.00,12197,"HPN","NY","IAD","VA",2020,3,
42.00,14574,"ROA","VA","IAD","VA",2020,3,
42.00,12266,"IAH","TX","ONT","CA",2020,3,
42.00,11042,"CLE","OH","SAT","TX",2020,1,
42.00,11540,"ELP","TX","MEM","TN",2020,1,
42.00,14747,"SEA","WA","MCI","MO",2020,1,
42.00,13931,"ORF","VA","ALB","NY",2020,1,
42.00,12339,"IND","IN","MHT","NH",2020,1,
42.00,13495,"MSY","LA","GSP","SC",2020,1,
42.00,13495,"MSY","LA","TUL","OK",2020,1,
42.00,11697,"FLL","FL","LIT","AR",2020,1,
42.00,14843,"SJU","PR","SMF","CA",2020,1,
42.00,12339,"IND","IN","CID","IA",2020,2,
42.00,11066,"CMH","OH","CID","IA",2020,2,
42.00,11003,"CID","IA","CMH","OH",2020,2,
42.00,11995,"GSO","NC","SDF","KY",2020,2,
42.00,15096,"SYR","NY","GSO","NC",2020,2,
42.00,13487,"MSP","MN","CID","IA",2020,2,
42.00,11003,"CID","IA","MSP","MN",2020,2,
42.00,14100,"PHL","PA","MSY","LA",2020,2,
42.00,15376,"TUS","AZ","IFP","AZ",2020,2,
42.00,13930,"ORD","IL","PHL","PA",2020,2,
42.00,13244,"MEM","TN","DAL","TX",2020,2,
42.00,14100,"PHL","PA","ICT","KS",2020,2,
42.00,10423,"AUS","TX","IFP","AZ",2020,2,
42.00,14696,"SBN","IN","DTW","MI",2020,3,
42.00,11193,"CVG","KY","ORD","IL",2020,3,
42.00,15096,"SYR","NY","ORD","IL",2020,3,
42.00,10849,"BZN","MT","SEA","WA",2020,3,
42.00,13891,"ONT","CA","PHL","PA",2020,3,
42.00,15370,"TUL","OK","DEN","CO",2020,3,
42.00,13495,"MSY","LA","BDL","CT",2020,3,
42.00,10529,"BDL","CT","MSY","LA",2020,3,
42.00,13768,"NUL","AK","FAI","AK",2020,3,
42.00,11833,"FYU","AK","KBC","AK",2020,3,
42.00,13204,"MCO","FL","PBI","FL",2020,3,
42.00,11617,"EWN","NC","CLT","NC",2020,3,
42.00,12954,"LGB","CA","PDX","OR",2020,1,
42.00,14986,"SRQ","FL","CHS","SC",2020,1,
42.00,15991,"YAK","AK","SEA","WA",2020,1,
42.00,10397,"ATL","GA","CLT","NC",2020,1,
42.00,14771,"SFO","CA","DEN","CO",2020,1,
42.00,11423,"DSM","IA","LGA","NY",2020,1,
42.00,12191,"HOU","TX","AGS","GA",2020,2,
42.00,11042,"CLE","OH","SAT","TX",2020,2,
42.00,11150,"CSG","GA","TYS","TN",2020,2,
42.00,11057,"CLT","NC","MDW","IL",2020,2,
42.00,12339,"IND","IN","CLT","NC",2020,2,
42.00,10299,"ANC","AK","BVU","AK",2020,2,
42.00,10434,"AVP","PA","EWR","NJ",2020,2,
42.00,13931,"ORF","VA","AVP","PA",2020,2,
42.00,14122,"PIT","PA","IAD","VA",2020,2,
42.00,11615,"EWB","MA","ACK","MA",2020,3,
42.00,10551,"BET","AK","WTL","AK",2020,3,
42.00,12769,"KOT","AK","EMK","AK",2020,3,
42.00,10405,"ATT","AK","BET","AK",2020,3,
42.00,11638,"FAT","CA","LAS","NV",2020,3,
42.00,10469,"AZO","MI","ORD","IL",2020,3,
42.00,14893,"SMF","CA","MCE","CA",2020,3,
42.00,10431,"AVL","NC","FLO","SC",2020,1,
42.00,11433,"DTW","MI","BFM","AL",2020,1,
42.00,13930,"ORD","IL","PHL","PA",2020,1,
42.00,15412,"TYS","TN","COU","MO",2020,1,
42.00,11292,"DEN","CO","CLT","NC",2020,1,
42.00,13485,"MSN","WI","LAF","IN",2020,1,
42.00,12878,"LAF","IN","MSN","WI",2020,1,
42.00,14492,"RDU","NC","SYR","NY",2020,1,
42.00,12007,"GTR","MS","GNV","FL",2020,1,
42.00,11953,"GNV","FL","CLL","TX",2020,1,
42.00,11953,"GNV","FL","BNA","TN",2020,1,
42.00,10551,"BET","AK","NME","AK",2020,1,
42.00,10551,"BET","AK","NUP","AK",2020,1,
42.00,15085,"SXP","AK","EMK","AK",2020,1,
42.00,10551,"BET","AK","KUK","AK",2020,1,
42.00,11433,"DTW","MI","OAK","CA",2020,1,
42.00,14100,"PHL","PA","JAX","FL",2020,2,
42.00,10423,"AUS","TX","GSP","SC",2020,2,
42.00,14908,"SNA","CA","OKC","OK",2020,2,
42.00,15376,"TUS","AZ","IND","IN",2020,2,
42.00,10257,"ALB","NY","HOU","TX",2020,2,
42.00,11433,"DTW","MI","SAT","TX",2020,3,
42.00,15016,"STL","MO","BUR","CA",2020,3,
42.00,13891,"ONT","CA","RDU","NC",2020,3,
42.00,11540,"ELP","TX","SNA","CA",2020,3,
42.00,14869,"SLC","UT","PDX","OR",2020,3,
42.00,14679,"SAN","CA","ICT","KS",2020,3,
42.00,14570,"RNO","NV","SAT","TX",2020,3,
42.00,13495,"MSY","LA","OMA","NE",2020,3,
42.00,12264,"IAD","VA","SLC","UT",2020,3,
42.00,14843,"SJU","PR","BDL","CT",2020,3,
42.00,13198,"MCI","MO","PNS","FL",2020,3,
42.00,14730,"SDF","KY","SJC","CA",2020,3,
42.00,11986,"GRR","MI","SAN","CA",2020,3,
42.00,13204,"MCO","FL","LGA","NY",2020,3,
43.00,13930,"ORD","IL","CLE","OH",2020,1,
43.00,11109,"COS","CO","DEN","CO",2020,1,
43.00,14122,"PIT","PA","GSO","NC",2020,1,
43.00,13930,"ORD","IL","BDL","CT",2020,1,
43.00,14570,"RNO","NV","SJC","CA",2020,1,
43.00,12892,"LAX","CA","PDX","OR",2020,1,
43.00,11003,"CID","IA","PHL","PA",2020,1,
43.00,14100,"PHL","PA","CID","IA",2020,1,
43.00,12127,"HHR","CA","PHX","AZ",2020,1,
43.00,11845,"GAM","AK","SVA","AK",2020,1,
43.00,15016,"STL","MO","TCL","AL",2020,1,
43.00,11898,"GFK","ND","DAY","OH",2020,1,
43.00,10781,"BTR","LA","FYV","AR",2020,1,
43.00,11111,"COU","MO","CAE","SC",2020,1,
43.00,11834,"FYV","AR","BTR","LA",2020,1,
43.00,11834,"FYV","AR","BNA","TN",2020,1,
43.00,15153,"TCL","AL","STL","MO",2020,1,
43.00,14122,"PIT","PA","SDF","KY",2020,1,
43.00,10693,"BNA","TN","CAE","SC",2020,1,
43.00,15370,"TUL","OK","PHL","PA",2020,1,
43.00,10423,"AUS","TX","BTR","LA",2020,1,
43.00,10304,"ANI","AK","HCR","AK",2020,2,
43.00,11630,"FAI","AK","BTI","AK",2020,2,
43.00,12709,"KKI","AK","BET","AK",2020,2,
43.00,13434,"MOU","AK","KSM","AK",2020,2,
43.00,13970,"OTZ","AK","OBU","AK",2020,2,
43.00,13873,"OME","AK","UNK","AK",2020,2,
43.00,13303,"MIA","FL","ATL","GA",2020,2,
43.00,11618,"EWR","NJ","DTW","MI",2020,2,
43.00,15919,"XNA","AR","ORD","IL",2020,3,
43.00,13204,"MCO","FL","DEN","CO",2020,3,
43.00,11292,"DEN","CO","LAX","CA",2020,3,
43.00,13487,"MSP","MN","IAD","VA",2020,3,
43.00,13485,"MSN","WI","CMH","OH",2020,3,
43.00,12266,"IAH","TX","CLL","TX",2020,3,
43.00,15016,"STL","MO","PBI","FL",2020,1,
43.00,13796,"OAK","CA","BOS","MA",2020,1,
43.00,12451,"JAX","FL","PHL","PA",2020,1,
43.00,10279,"AMA","TX","BUR","CA",2020,1,
43.00,10279,"AMA","TX","MDW","IL",2020,1,
43.00,10693,"BNA","TN","SNA","CA",2020,1,
43.00,15370,"TUL","OK","HRL","TX",2020,1,
43.00,10397,"ATL","GA","TUS","AZ",2020,1,
43.00,12892,"LAX","CA","AMA","TX",2020,1,
43.00,11697,"FLL","FL","SLC","UT",2020,1,
43.00,14831,"SJC","CA","CMH","OH",2020,1,
43.00,11292,"DEN","CO","AMA","TX",2020,2,
